Album,Title,Composer,Artist,Tracknumber,Length,Date
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,夕闇ノ殺メ唄,ＭＥＩＫＯ,キラ星ひかる Feat. MEIKO,10,234000,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,カミサマネジマキ,ＧＵＭＩ,kemu Feat. GUMI,11,217800,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,Stop Me,巡音ルカ,HSP (鼻そうめんP) Feat. 巡音ルカ,12,344200,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,ハローラフター,鏡音リン,"Last Note. Feat. 初音ミク, 鏡音リン, 巡音ルカ, GUMI, Lily, IA",13,286493,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,誰でもいいから付き合いたい,鏡音レン,卓球少年 Feat. 鏡音レン,14,68493,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,te-yut-te,フェイＰ,フェイP Feat. 鏡音リン,15,85000,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,レンきゅんなう!,初音ミク,オワタP Feat. 初音ミク & 巡音ルカ,16,180000,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,ラクガキスト,cosMo@暴走P,cosMo@暴走P Feat. GUMI,17,262800,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,ミスターデジャブ,164,164 Feat. MAYU,18,241893,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,paranoia,初音ミク,つなまる Feat. 初音ミク,19,233493,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,拙者も誰かと付き合いたい,卓球少年,卓球少年 Feat. 神威がくぽ,20,71493,2013
EXIT TUNES PRESENTS Vocalosensation Feat. 初音ミク,にじいろのはる,鏡音レン,"ふわりP Feat. 初音ミク, 鏡音リン・レン, 巡音ルカ, KAITO, MEIKO, GUMI, 神威がくぽ, IA, MAYU",21,414880,2013
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,妄想税,DECO*27,DECO*27 Feat. 初音ミク,1,214693,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,+♂,鏡音レン,ギガP Feat. 鏡音レン,2,216800,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,EveR ∞ LastinG ∞ NighT,初音ミク,"ひとしずく x やま△ Feat. 初音ミク, 鏡音リン・レン, 巡音ルカ, KAITO, MEIKO, GUMI, 神威がくぽ",3,323000,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,脳漿炸裂ガール,初音ミク,"れるりり Feat. 初音ミク, GUMI",4,192493,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,ココロハコブネ,鏡音リン,Neru Feat. 鏡音リン・レン,5,226800,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,告白予行練習,やま△,HoneyWorks Feat. GUMI,6,159693,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,イグジスタンス,スズム,"スズム Feat. GUMI, 鏡音レン",7,245000,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,世ツ討ち横丁 (single edit),ｙｕｕｋｉｓｓ,yuukiss Feat. KAITO,8,244493,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,うちゅーの☆ふぁんたじー,ふわりP,ふわりP Feat. GUMI's,9,245493,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,デリヘル呼んだら君が来た,ナナホシ管弦楽団,"ナナホシ管弦楽団 Feat. 初音ミク, IA",10,247800,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,十六夜シーイング,Ｌａｓｔ　Ｎｏｔｅ．,Last Note.,11,235293,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,存在証明,初音ミク,sizimi Feat. 初音ミク,12,268400,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,嘘とぬいぐるみ,Ｄｉｘｉｅ　Ｆｌａｔｌｉｎｅ,Dixie Flatline Feat. MAYU,13,225493,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,あのタイムトンネルを抜けて。,スズム,スズム Feat. 鏡音レン,14,321000,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,Leia,ゆよゆっぺ,ゆよゆっぺ Feat. 巡音ルカ,15,239000,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,自傷無色,ねこぼーろ,ねこぼーろ Feat. 初音ミク,16,215093,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,タイム真心,初音ミク,おにゅうP Feat. 初音ミク,17,234000,2014
EXIT TUNES PRESENTS Vocalospace Feat. 初音ミク,Nostalogic (MEIKO-SAN mix),ｙｕｕｋｉｓｓ,yuukiss Feat. MEIKO,18,257680,2014
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,炉心融解,ｉｒｏｈａ,iroha (sasaki) Feat. 鏡音リン,1,326853,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,サイハテ,初音ミク,小林オニキス Feat. 初音ミク,2,162080,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,RIP=RELEASE,ＭＩＮＡＴＯ,minato Feat. 巡音ルカ,3,252306,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,卑怯戦隊うろたんだー,初音ミク,"シンP Feat. KAITO, MEIKO, 初音ミク",4,265520,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,ココロ,鏡音リン,トラボルタ Feat. 鏡音リン,5,279893,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,カンタレラ,ＫＡＩＴＯ,"黒うさP Feat. KAITO, 初音ミク",6,177506,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,ぽっぴっぽー,初音ミク,ラマーズP Feat. 初音ミク,7,177040,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,私の時間,くちばしＰ,くちばしP Feat. 初音ミク,8,265333,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,桜の季節,ゆうゆ,ゆうゆ Feat. 初音ミク,9,272933,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,トルコ行進曲 -オワタ＼(^o^)／,オワタP,オワタP Feat. 初音ミク,10,181946,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,夢みることり,鏡音リン,"はやや Feat. 初音ミク, 鏡音リン",11,216440,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,サンドリヨン (Cendrillon),初音ミク,Dios / シグナルP Feat. 初音ミク & KAITO,12,275346,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,雲の遺跡 ver. len,ＹＡＮＡＧＩ,yanagi Feat. 鏡音レン,13,232280,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,もっと 伸びろ ぼくの 動画,初音ミク,卑屈P Feat. 初音ミク,14,328026,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,Happy fruit!,ａｚｕｍａ,azuma Feat. 初音ミク,15,238746,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,サウンド,ｂａｋｅｒ,baker Feat. 初音ミク,16,189813,2009
EXIT TUNES PRESENTS Vocalostar Feat. 初音ミク,from Y to Y,初音ミク,ジミーサムP Feat. 初音ミク,17,330920,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,初音ミクの消失,cosMo@暴走P,cosMo@暴走P Feat. 初音ミク,1,286146,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,恋スルVOC@LOID,OSTER project,OSTER project Feat. 初音ミク,2,291946,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,Packaged,livetune,livetune Feat. 初音ミク,3,294133,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,夕日坂,doriko,doriko Feat. 初音ミク,4,370920,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,ミラクルペイント,OSTER project,OSTER project Feat. 初音ミク,5,259026,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,あなたの歌姫,ａｚｕｍａ,azuma Feat. 初音ミク,6,184973,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,えれくとりっく・えんじぇぅ,ヤスオ,ヤスオP Feat. 初音ミク,7,195226,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,子猫のパヤパヤ,ワンカップＰ,ワンカップP Feat. 初音ミク,8,217986,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,月花ノ姫歌,ちえ,ちえ Feat. 初音ミク,9,203000,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,この想い伝えたくて,鼻毛Ｐ,鼻毛P Feat. 初音ミク,10,207013,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,永久に続く五線譜,デッドボールP,デッドボールP Feat. 初音ミク,11,239946,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,タイムリミット,Ｎｏｒｔｈ－Ｔ,North-T Feat. 初音ミク,12,255533,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,モノクロアクト,doriko,doriko Feat. 初音ミク,13,224466,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,celluloid,ｂａｋｅｒ,baker Feat. 初音ミク,14,237000,2009
EXIT TUNES PRESENTS Vocarhythm Feat. 初音ミク,∞,cosMo@暴走P,cosMo@暴走P Feat. 初音ミク,15,284986,2009
Jewel Colors2,Jewel Colors,a.k.a.dRESS(ave;new),ave;new Feat. 初音ミク,1,258000,2007
Jewel Colors2,true my heart -HATSUNE mix-,a.k.a.dRESS,ave;new Feat. 初音ミク,2,307000,2007
Jewel Colors2,snow of love -HATSUNE mix-,Masaori Abe,ave;new Feat. 初音ミク,3,251986,2007
KARENT presents Yukifull Kitchen Feat. 初音ミク,ハッピーチートデー,---,れるりり Feat. 初音ミク,1,157426,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,スパイシーウィッチクラフト,---,しゃいと Feat. 初音ミク,2,140880,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,スノーパフェ・ランデヴー,---,irucaice Feat. 初音ミク,3,211093,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,この味に恋をしてる,---,"ふじを Feat. 鏡音リン, MEIKO",4,184773,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,蟹っぽいな,---,"なみぐる Feat. 初音ミク, 鏡音レン",5,140506,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,し゛ゃか゛ハ゛ターた゛!!!!!,---,薄塩指数 Feat. 鏡音リン,6,150280,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,Snow Flakes,---,"めろくる Feat. 巡音ルカ, KAITO",7,188533,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,おぼしめし,---,濁茶 Feat. 初音ミク,8,231053,2024
KARENT presents Yukifull Kitchen Feat. 初音ミク,ハッピーチートデー まんぷくREMIX,---,れるりり Feat. 初音ミク,9,153173,2024
POP★sTAR the VOCALOID Season 02,テロメアの産声,---,Heavenz Feat. 初音ミク,1,274413,2013
POP★sTAR the VOCALOID Season 02,蛍火,---,YonoP Feat. 初音ミク,2,286746,2013
POP★sTAR the VOCALOID Season 02,最後のワンダーランド,---,くるりんご Feat. 鏡音リン,3,301480,2013
POP★sTAR the VOCALOID Season 02,単色少女,---,とんびP Feat. 初音ミク,4,200386,2013
POP★sTAR the VOCALOID Season 02,徒夢,---,←P Feat. 初音ミク,5,295440,2013
POP★sTAR the VOCALOID Season 02,変わらない場所,---,アリエP Feat. 初音ミク,6,255800,2013
POP★sTAR the VOCALOID Season 02,Rera,---,だいすけP Feat. 初音ミク,7,312800,2013
POP★sTAR the VOCALOID Season 02,たまごかけごはん,---,キセノンP Feat. 初音ミク,8,216586,2013
POP★sTAR the VOCALOID Season 02,rose quartz,---,narry Feat. 初音ミク,9,284146,2013
POP★sTAR the VOCALOID Season 02,Eve,---,ジミーサムP Feat. 初音ミク,10,312866,2013
POP★sTAR the VOCALOID Season 02,ホシゾラレイン,---,tilt-six Feat. 初音ミク,11,274333,2013
POP★sTAR the VOCALOID Season 02,クローズウォッチ,---,Heavenz Feat. 初音ミク,12,259506,2013
POP★sTAR the VOCALOID Season 02,イノセントシーン,---,あーるP Feat. 初音ミク,13,308760,2013
POP★sTAR the VOCALOID Season 02,コントラスト,---,Heavenz Feat. 初音ミク,14,287053,2013
Re:Start [Disc 1],アンノウン・マザーグース,wowaka,wowaka Feat. 初音ミク,1,279400,2017
Re:Start [Disc 1],ヒバナ,DECO*27,DECO*27 Feat. 初音ミク,2,204573,2017
Re:Start [Disc 1],ボロボロだ,n-buna,n-buna Feat. 初音ミク,3,253280,2017
Re:Start [Disc 1],Initial song,40mP,40mP Feat. 初音ミク,4,243560,2017
Re:Start [Disc 1],大江戸ジュリアナイト,Mitchie M,Mitchie M Feat. 初音ミク & KAITO,5,230400,2017
Re:Start [Disc 1],リバースユニバース,ナユタン星人,ナユタン星人 Feat. 初音ミク,6,189080,2017
Re:Start [Disc 1],快晴,Orangestar,Orangestar Feat. 初音ミク,7,264306,2017
Re:Start [Disc 1],それでも僕は歌わなくちゃ,Neru,Neru Feat. 初音ミク,8,197480,2017
Re:Start [Disc 1],ひとごろしのバケモノ,和田たけあき,和田たけあき (くらげP) Geat. 初音ミク,9,234613,2017
Re:Start [Disc 1],君が生きてなくてよかった,ピノキオピー,ピノキオピー Feat. 初音ミク,10,262546,2017
Re:Start [Disc 1],神様からのアンケート,れるりり,れるりり Feat. 初音ミク,11,252546,2017
Re:Start [Disc 1],Stepper,halyosy,"halyosy Feat. 初音ミク, 鏡音リン・レン, 巡音ルカ, KAITO, MEIKO",12,272333,2017
Re:Start [Disc 2],みんなみくみくにしてあげる♪,ika_mo,MOSAIC.WAV x 鶴田加茂 Feat. 初音ミク,1,308133,2017
Re:Start [Disc 2],Tell Your World,kz,livetune Feat. 初音ミク,2,255066,2017
Re:Start [Disc 2],千本桜,黒うさ,黒うさP Feat. 初音ミク,3,248120,2017
Re:Start [Disc 2],初音ミクの消失,cosMo@暴走P,cosMo@暴走P Feat. 初音ミク,4,287360,2017
Re:Start [Disc 2],ロミオとシンデレラ,doriko,doriko Feat. 初音ミク,5,291413,2017
Re:Start [Disc 2],独りんぼエンヴィー,koyori,koyori (電ポルP) Feat. 初音ミク,6,206000,2017
Re:Start [Disc 2],カゲロウデイズ,じん,じん,7,235133,2017
Re:Start [Disc 2],from Y to Y,ジミーサムP,ジミーサムP Feat. 初音ミク,8,331933,2017
Re:Start [Disc 2],*ハロー、プラネット。,sasakure.UK,sasakure.UK Feat. 初音ミク,9,300266,2017
Re:Start [Disc 2],BadBye,koma'n,koma'n Feat. 初音ミク,10,178320,2017
Re:Start [Disc 2],オレンジ,トーマ,トーマ Feat. 初音ミク,11,244746,2017
Re:Start [Disc 2],ハジメテノオト,Malo,malo Feat. 初音ミク,12,304186,2017
SEB presents SUPER HATSUNE BEAT vol. 1,恋スルVOC@LOID (ゆうゆP Euro Arrange),初音ミク,OSTER project Feat. 初音ミク,1,102640,2012
SEB presents SUPER HATSUNE BEAT vol. 1,White Letter (ゆうゆP Euro Arrange),初音ミク,GonGoss Feat. 初音ミク,2,105333,2012
SEB presents SUPER HATSUNE BEAT vol. 1,なぜか変換できない (ゆうゆP Euro Arrange),初音ミク,乱数P Feat. 初音ミク,3,73120,2012
SEB presents SUPER HATSUNE BEAT vol. 1,えれくとりっく・えんじぇぅ (ゆうゆP Euro Arrange),初音ミク,ヤスオP Feat. 初音ミク,4,73946,2012
SEB presents SUPER HATSUNE BEAT vol. 1,タイムリミット (ゆうゆP Euro Arrange),初音ミク,North-T Feat. 初音ミク,5,122026,2012
SEB presents SUPER HATSUNE BEAT vol. 1,みくみくにしてあげる♪ [してやんよ] (ゆうゆP Euro Arrange),初音ミク,ika Feat. 初音ミク,6,104706,2012
SEB presents SUPER HATSUNE BEAT vol. 1,クローバークラブ (ゆうゆP Euro Arrange),初音ミク,ゆうゆ Feat. 初音ミク,7,254760,2012
SEB presents SUPER HATSUNE BEAT vol. 1,エレクトリック・ラブ (ゆうゆP Euro Arrange),初音ミク,八王子P Feat. 初音ミク,8,237000,2012
SEB presents SUPER HATSUNE BEAT vol. 1,ダブルラリアット (ねぎぶえP Euro Arrange),初音ミク,アゴアニキ Feat. 巡音ルカ,9,217466,2012
SEB presents SUPER HATSUNE BEAT vol. 1,ぽっぴっぽー (ねぎぶえP Euro Arrange),初音ミク,ラマーズP Feat. 初音ミク,10,326933,2012
SEB presents SUPER HATSUNE BEAT vol. 1,崩壊歌姫 -disruptive diva- (ねぎぶえP Euro Arrange),初音ミク,マチゲリータ Feat. 初音ミク,11,267426,2012
SEB presents SUPER HATSUNE BEAT vol. 1,深海少女 (SCP Euro Arrange),初音ミク,ゆうゆ Feat. 初音ミク,12,232266,2012
SEB presents SUPER HATSUNE BEAT vol. 1,ルカルカ★ナイトフィーバー,初音ミク,samfree Feat. 巡音ルカ,13,240160,2012
THE VOCALOID produced by Yamaha,Nostalogic (The Vocaloid Edit),ＭＥＩＫＯ,yuukiss Feat. MEIKO,1,255453,2011
THE VOCALOID produced by Yamaha,千年の独奏歌 (D.G.Mix),ＫＡＩＴＯ,yanagiP Feat. KAITO,2,271906,2011
THE VOCALOID produced by Yamaha,みくみくにしてあげる♪ [してやんよ],初音ミク,ika Feat. 初音ミク,3,101746,2011
THE VOCALOID produced by Yamaha,ココロ,鏡音リン,トラボルタ Feat. 鏡音リン,4,281920,2011
THE VOCALOID produced by Yamaha,悪ノ召使,鏡音レン,mothy_悪ノP Feat. 鏡音レン,5,293053,2011
THE VOCALOID produced by Yamaha,ダンシング☆サムライ,がくぽ神威,mathru (かにみそP) Feat. 神威がくぽ,6,187946,2011
THE VOCALOID produced by Yamaha,Just Be Friends,巡音ルカ,Dixie Flatline Feat. 巡音ルカ,7,299173,2011
THE VOCALOID produced by Yamaha,モザイクロール,ＧＵＭＩ,DECO*27 Feat. GUMI,8,185866,2011
THE VOCALOID produced by Yamaha,風のただいま,歌愛ユキ,つやつやP Feat. 歌愛ユキ,9,286053,2011
THE VOCALOID produced by Yamaha,Guilty Verse,氷山キヨテル,虹原ぺぺろん Feat. 氷山キヨテル,10,254133,2011
THE VOCALOID produced by Yamaha,サテライト,ＳＦ－Ａ２　開発コード　ｍｉｋｉ,虹原ぺぺろん Feat. SF-A2 開発コード miki,11,241026,2011
THE VOCALOID produced by Yamaha,リリリリ★バーニングナイト,Lily,samfree Feat. Lily,12,243906,2011
THE VOCALOID produced by Yamaha,月翅,ＶＹ１,Sei-Peridot (SeikoP) Feat. VY1,13,183120,2011
THE VOCALOID produced by Yamaha,GAJAPINAX,リュウト,renton ujigawa (レントンP) Feat. リュウト,14,227826,2011
THE VOCALOID produced by Yamaha,扉の向こう,猫村いろは,hinayukki@仕事してP Feat. 猫村いろは,15,243813,2011
THE VOCALOID produced by Yamaha,言葉メテオ,歌手音ピコ,HYBRID SENSE Feat. 歌手音ピコ,16,187840,2011
THE VOCALOID produced by Yamaha,硝子ノ華,ＶＹ２,マチゲリータ Feat. VY2,17,268333,2011
THE VOCALOID produced by Yamaha,Line,Ｍｅｗ,ゆよゆっぺ Feat. Mew,18,262466,2011
V love 25 ～Fortune～,THE WORLDS,FB7,M.S.S Project Feat. 初音ミク,1,289613,2013
V love 25 ～Fortune～,Do You & So You,くちばしP,くちばしP Feat. 初音ミク,2,240773,2013
V love 25 ～Fortune～,16ビットガール,うしろめたさP,うしろめたさP Feat. 初音ミク,3,262720,2013
V love 25 ～Fortune～,雪花繚乱,INFINITY∞,INFINITY∞ Feat. 初音ミク,4,294266,2013
V love 25 ～Fortune～,エレクトロサチュレイタ,Tilt,tilt Feat. 初音ミク,5,313600,2013
V love 25 ～Fortune～,さよならぼくたちのせんぼんざくら,ほぼ日P,ほぼ日P Feat. 初音ミク,6,115400,2013
V love 25 ～Fortune～,サイコモーション,out of survice,out of survice Feat. GUMI,7,234933,2013
V love 25 ～Fortune～,Ishtar,2d6,2d6 Feat. 巡音ルカ,8,236000,2013
V love 25 ～Fortune～,ダンスダンスデカダンス,カラスヤサボウ,カラスヤサボウ Feat. 鏡音リン,9,246533,2013
V love 25 ～Fortune～,存在イマジネーション,ALT (蕾P),"ALT (蕾P) Feat. 初音ミク, MEIKO, KAITO, 鏡音リン・レン, 巡音ルカ, 神威がくぽ, GUMI, IA",10,282600,2013
V love 25 ～Fortune～,ナイト・オブ・ライト,いーえるP@TinySymphony,いーえるP@TinySymphony Feat. KAITO,11,243373,2013
V love 25 ～Fortune～,幸福な少年,くるりんご,"くるりんご Feat. GUMI, 初音ミク, 鏡音リン",12,339613,2013
V love 25 ～Fortune～,純情ハービヴォー,Becky,Becky Pop Sound Research. Feat. 鏡音リン・レン,13,208280,2013
V love 25 ～Fortune～,ひとつの国のリラ,utml,utml Feat. GUMI,14,280440,2013
V love 25 ～Fortune～,こっちむいてほい,てにをは,てにをは Feat. 初音ミク,15,251306,2013
V love 25 ～Fortune～,吉田、家出するってよ,HoneyWorks,HoneyWorks Feat. 初音ミク,16,230013,2013
V love 25 ～Fortune～,それがあなたの幸せとしても,ヘブンズP (Heavenz),Heavenz Feat. 巡音ルカ,17,267933,2013
V love 25 ～Fortune～,スレッドネイション,EZFG,??? Feat. KAITO,18,206400,2013
V love 25 ～Hearts～,トリノコシティ,40mP,40mP Feat. 初音ミク,1,205120,2013
V love 25 ～Hearts～,birth,otetsu,otetsu Feat. 巡音ルカ,2,227053,2013
V love 25 ～Hearts～,Tears,てぃあら,てぃあら Feat. 初音ミク,3,295653,2013
V love 25 ～Hearts～,上弦の月,黒うさP,黒うさP Feat. KAITO,4,239026,2013
V love 25 ～Hearts～,cLick cRack,ギガP,"ギガP Feat. 鏡音リン, 鏡音レン, GUMI, 巡音ルカ, 初音ミク",5,276600,2013
V love 25 ～Hearts～,ツイステッド,パトリチェフ,パトリチェフ Feat. 鏡音リン,6,218586,2013
V love 25 ～Hearts～,The end of begin all,ROY,ROY Feat. 神威がくぽ,7,288813,2013
V love 25 ～Hearts～,Iris,uz,uz Feat. IA,8,254440,2013
